,Date,High_IEF,Low_IEF,Close_IEF,Adj Close_IEF,Volume_IEF,Lhigh_IEF,Llow_IEF,Lmean_IEF,Mhigh_IEF,Mlow_IEF,Mmean_IEF,Shigh_IEF,Slow_IEF,Smean_IEF,Mvolume_IEF,Svolume_IEF,next_close_price_IEF,High_QQQ,Low_QQQ,Close_QQQ,Adj Close_QQQ,Volume_QQQ,Lhigh_QQQ,Llow_QQQ,Lmean_QQQ,Mhigh_QQQ,Mlow_QQQ,Mmean_QQQ,Shigh_QQQ,Slow_QQQ,Smean_QQQ,Mvolume_QQQ,Svolume_QQQ,next_close_price_QQQ,High_GLD,Low_GLD,Close_GLD,Adj Close_GLD,Volume_GLD,Lhigh_GLD,Llow_GLD,Lmean_GLD,Mhigh_GLD,Mlow_GLD,Mmean_GLD,Shigh_GLD,Slow_GLD,Smean_GLD,Mvolume_GLD,Svolume_GLD,next_close_price_GLD,High_SHY,Low_SHY,Close_SHY,Adj Close_SHY,Volume_SHY,Lhigh_SHY,Llow_SHY,Lmean_SHY,Mhigh_SHY,Mlow_SHY,Mmean_SHY,Shigh_SHY,Slow_SHY,Smean_SHY,Mvolume_SHY,Svolume_SHY,next_close_price_SHY,High_UVXY,Low_UVXY,Close_UVXY,Adj Close_UVXY,Volume_UVXY,Lhigh_UVXY,Llow_UVXY,Lmean_UVXY,Mhigh_UVXY,Mlow_UVXY,Mmean_UVXY,Shigh_UVXY,Slow_UVXY,Smean_UVXY,Mvolume_UVXY,Svolume_UVXY,next_close_price_UVXY,High_XOP,Low_XOP,Close_XOP,Adj Close_XOP,Volume_XOP,Lhigh_XOP,Llow_XOP,Lmean_XOP,Mhigh_XOP,Mlow_XOP,Mmean_XOP,Shigh_XOP,Slow_XOP,Smean_XOP,Mvolume_XOP,Svolume_XOP,next_close_price_XOP,day,month
1443,2017-06-29,106.97000122070312,106.63999938964844,106.86000061035156,97.44646453857422,1997200.0,108.16999816894533,103.69000244140624,106.0904997253418,108.16999816894533,105.41000366210938,106.92111104329427,108.01000213623048,106.63999938964844,107.52999877929688,2018673.3333333333,1862740.0,106.61000061035156,139.44000244140625,136.25,137.58999633789062,132.36398315429688,88769400.0,143.89999389648438,125.87999725341795,134.74679946899414,143.89999389648438,135.19000244140625,139.51644354926216,142.2899932861328,136.25,139.975,34411177.777777776,45671130.0,137.63999938964844,118.63999938964844,117.91000366210938,118.31999969482422,118.31999969482422,7705200.0,123.30999755859376,114.0199966430664,118.87589958190918,123.30999755859376,115.55999755859376,119.31888800726996,119.66000366210938,117.91000366210938,118.7629997253418,7356297.777777778,6191230.0,118.0199966430664,84.51000213623047,84.4800033569336,84.48999786376953,78.97473907470703,565400.0,84.69999694824219,84.2300033569336,84.49929969787598,84.63999938964844,84.38999938964844,84.51977725558811,84.55000305175781,84.44999694824219,84.49599914550781,948688.8888888889,1120750.0,84.48999786376953,2358.0,1814.0,1998.0,1998.0,574992.0,4912.0,1782.0,3119.12,3176.0,1782.0,2295.1111111111113,2358.0,1782.0,1905.4,162458.57777777777,186902.8,1948.0,128.60000610351562,125.8000030517578,126.8000030517578,114.94202423095705,4884375.0,162.67999267578125,119.5999984741211,142.53680061340333,145.9600067138672,119.5999984741211,133.8737791273329,128.60000610351562,119.5999984741211,124.56000061035157,4898617.222222222,5261137.5,127.68000030517578,3,06
332,2013-01-31,106.11000061035156,105.93000030517578,106.0999984741211,89.18267822265625,902500.0,109.1999969482422,105.72000122070312,107.72029991149903,109.1500015258789,105.72000122070312,107.49488898383247,107.3499984741211,105.72000122070312,106.56100006103516,765760.0,630640.0,105.5999984741211,67.3499984741211,66.80999755859375,66.87000274658203,61.02192306518555,34870500.0,70.58000183105469,61.310001373291016,66.55419967651368,67.79000091552734,63.58000183105469,66.07999937269423,67.79000091552734,66.55999755859375,67.07699966430664,37676680.0,34774770.0,67.66000366210938,161.80999755859375,160.47000122070312,161.1999969482422,161.1999969482422,9334000.0,174.07000732421875,158.38999938964844,166.17779983520506,169.39999389648438,158.38999938964844,162.87311096191405,164.39999389648438,160.02000427246094,162.13799743652345,10189900.0,9966060.0,161.4499969482422,84.44000244140625,84.41999816894531,84.43000030517578,77.18993377685547,641600.0,84.5,84.3499984741211,84.42560012817383,84.45999908447266,84.37000274658203,84.42533365885417,84.45999908447266,84.37000274658203,84.4270004272461,998708.8888888889,1141390.0,84.4000015258789,12080000.0,11320000.0,11850000.0,11850000.0,12.0,47500000.0,10100000.0,24274100.0,29200000.0,10100000.0,17354000.0,13260000.0,10100000.0,11391000.0,10.733333333333333,14.7,10640000.0,233.55999755859372,230.6000061035156,232.3999938964844,200.3866729736328,601425.0,239.1999969482422,200.1999969482422,220.08959915161134,237.1199951171875,205.72000122070312,220.66844380696614,237.1199951171875,226.6000061035156,230.71999969482422,858363.3333333334,750005.0,234.72000122070312,3,01
532,2013-11-14,101.98999786376952,101.5500030517578,101.95999908447266,86.89030456542969,694100.0,103.4000015258789,98.5999984741211,101.45179992675781,103.4000015258789,99.4499969482422,101.78622216118707,102.41999816894533,100.9800033569336,101.71800003051757,1022726.6666666666,839230.0,101.87999725341795,83.86000061035156,83.13999938964844,83.80000305175781,77.12166595458984,31101200.0,83.86000061035156,70.58999633789062,77.63419960021973,83.86000061035156,76.3499984741211,80.5282218085395,83.86000061035156,81.37000274658203,82.67600021362304,31432506.666666668,29227640.0,83.95999908447266,124.91000366210938,123.87999725341795,124.2699966430664,124.2699966430664,7669700.0,137.5500030517578,114.68000030517578,127.31700035095214,132.77999877929688,121.7300033569336,126.852222527398,127.5199966430664,121.7300033569336,125.27799987792969,8955680.0,6261900.0,124.31999969482422,84.5199966430664,84.4800033569336,84.51000213623047,77.42888641357422,470300.0,84.52999877929688,84.05000305175781,84.35620010375976,84.52999877929688,84.19000244140625,84.42466735839844,84.52999877929688,84.44000244140625,84.4770004272461,1259755.5555555555,1245370.0,84.51000213623047,2192000.0,2127000.0,2130000.0,2130000.0,101.0,8189000.0,2127000.0,3789300.0,4750000.0,2127000.0,2953000.0,2551000.0,2127000.0,2313800.0,90.75555555555556,102.5,2083000.0,278.0799865722656,271.44000244140625,276.9200134277344,240.68927001953125,1951950.0,295.0400085449219,231.75999450683597,258.88759979248044,295.0400085449219,257.8399963378906,272.8959988064236,285.4800109863281,263.8800048828125,275.3799987792969,1390175.5555555555,2018292.5,277.2799987792969,3,11
1943,2019-06-26,109.9499969482422,109.5999984741211,109.63999938964844,104.4333953857422,6675000.0,110.27999877929688,103.56999969482422,106.19300003051758,110.27999877929688,105.2699966430664,107.62644483778212,110.27999877929688,109.0500030517578,109.60500030517578,4399584.444444444,4156310.0,109.97000122070312,187.3300018310547,185.4900054931641,185.7899932861328,181.7461395263672,22595700.0,191.32000732421875,166.57000732421875,180.05670013427735,191.32000732421875,169.27000427246094,183.37444458007812,189.7700042724609,181.94000244140625,186.2260009765625,37410257.777777776,30358400.0,186.5,133.5500030517578,132.41000366210938,132.97000122070312,132.97000122070312,12016400.0,135.5500030517578,119.54000091552734,123.44599983215332,135.5500030517578,119.54000091552734,123.79866655137803,135.5500030517578,125.95999908447266,129.71300048828124,7865424.444444444,12967910.0,132.83999633789062,84.7699966430664,84.69999694824219,84.70999908447266,81.84281921386719,1222000.0,84.8499984741211,83.5199966430664,84.02219993591308,84.8499984741211,83.83999633789062,84.30266655815973,84.8499984741211,84.5199966430664,84.6779998779297,3447453.3333333335,2850960.0,84.77999877929688,334.3999938964844,322.29998779296875,329.8999938964844,329.8999938964844,655090.0,539.5999755859375,302.29998779296875,389.095,465.3999938964844,302.29998779296875,358.23777669270834,354.0,302.29998779296875,328.11000061035156,1121750.6666666667,709858.0,321.8999938964844,108.55999755859376,105.5199966430664,107.36000061035156,99.0478973388672,5820700.0,133.1999969482422,98.63999938964844,117.82280075073243,132.44000244140625,98.63999938964844,112.18577813042535,108.55999755859376,98.63999938964844,104.12800064086915,5760091.111111111,5879582.5,107.08000183105467,2,06
406,2013-05-17,107.37000274658205,106.9000015258789,106.91999816894533,90.33137512207033,365800.0,109.16999816894533,105.55999755859376,107.14190010070801,109.16999816894533,105.98999786376952,107.84644419352213,108.23999786376952,106.66999816894533,107.56599960327148,732262.2222222222,633580.0,106.83999633789062,74.33000183105469,73.7300033569336,74.30000305175781,67.9590835571289,31114500.0,74.33000183105469,63.58000183105469,68.36829982757568,74.33000183105469,66.87999725341797,69.87088894314236,74.33000183105469,72.08999633789062,72.95900039672851,32851995.555555556,27065760.0,74.19000244140625,133.47999572753906,131.02000427246094,131.07000732421875,131.07000732421875,20346500.0,164.39999389648438,130.50999450683594,152.6020001220703,156.42999267578125,130.50999450683594,145.1304436577691,142.80999755859375,131.02000427246094,138.33899993896483,15278831.111111112,12421030.0,135.1199951171875,84.4800033569336,84.44999694824219,84.44999694824219,77.27586364746094,460300.0,84.52999877929688,84.37000274658203,84.44070014953613,84.52999877929688,84.38999938964844,84.46222245958117,84.48999786376953,84.43000030517578,84.46700057983398,841888.8888888889,532580.0,84.45999908447266,5930000.0,5620000.0,5650000.0,5650000.0,25.0,29200000.0,5620000.0,10123400.0,9700000.0,5620000.0,6988888.888888889,6290000.0,5620000.0,5924000.0,29.8,21.3,5810000.0,245.1999969482422,240.9600067138672,244.83999633789065,211.70281982421875,894700.0,250.63999938964844,209.67999267578125,232.45719924926757,250.63999938964844,216.16000366210935,235.28444383409288,245.1999969482422,234.0800018310547,238.7,1210580.5555555555,1110667.5,250.44000244140625,4,05
1089,2016-02-03,110.06999969482422,109.31999969482422,109.3499984741211,97.42511749267578,12145000.0,110.06999969482422,105.0199966430664,106.89390029907227,110.06999969482422,105.16999816894533,106.8784447564019,110.06999969482422,107.62000274658205,108.5380012512207,2958671.111111111,3753050.0,109.61000061035156,102.83000183105467,99.87999725341795,101.66000366210938,96.25839233398438,61572900.0,115.75,97.25,108.81240058898926,115.75,97.25,108.65022260877821,104.8000030517578,99.81999969482422,102.72800064086914,44424413.333333336,47457790.0,101.6500015258789,109.58000183105467,107.9000015258789,109.25,109.25,15785200.0,113.98999786376952,100.2300033569336,105.9872999572754,109.58000183105467,100.2300033569336,103.79311099582249,109.58000183105467,104.5199966430664,106.5390007019043,6753388.888888889,8007240.0,110.56999969482422,85.0199966430664,84.91000366210938,84.94999694824219,78.61343383789062,1962400.0,85.12000274658203,84.30999755859375,84.70940032958984,85.0199966430664,84.30999755859375,84.58066694471572,85.0199966430664,84.69999694824219,84.80500030517578,2491442.222222222,2318010.0,84.97000122070312,236650.0,205200.0,207800.0,207800.0,7759.0,332400.0,119150.0,182261.0,295000.0,119150.0,172737.77777777778,273450.0,183150.0,214370.0,6614.377777777778,5690.5,211500.0,110.31999969482422,101.87999725341795,110.08000183105467,98.4642333984375,6818750.0,163.27999877929688,88.23999786376953,133.90800025939942,151.36000061035156,88.23999786376953,117.83022240532769,114.12000274658205,94.36000061035156,105.46800003051757,4756285.0,6292530.0,109.36000061035156,2,02
621,2014-03-26,101.9800033569336,101.58000183105467,101.9800033569336,87.48226165771484,830000.0,103.12999725341795,99.18000030517578,101.30509986877442,102.83000183105467,100.5500030517578,101.81199968126086,102.61000061035156,101.20999908447266,101.78199996948243,1044253.3333333334,1126200.0,102.08000183105467,89.1500015258789,87.36000061035156,87.37000274658203,81.18265533447266,40930400.0,91.36000061035156,81.37000274658203,86.91610000610352,91.36000061035156,83.73999786376953,88.79822201199002,90.93000030517578,87.36000061035156,89.65599899291992,39633813.333333336,44263860.0,86.87999725341797,126.37999725341795,125.12999725341795,125.41000366210938,125.41000366210938,8575400.0,133.69000244140625,114.45999908447266,122.98429969787598,133.69000244140625,119.16999816894533,126.15733303493924,133.69000244140625,125.12999725341795,129.44399871826172,8404068.888888888,9707830.0,124.58999633789062,84.43000030517578,84.36000061035156,84.41000366210938,77.41143798828125,598400.0,84.58999633789062,84.30999755859375,84.46869987487793,84.58999633789062,84.30999755859375,84.48244408501519,84.54000091552734,84.30999755859375,84.4209991455078,3447788.888888889,919250.0,84.4000015258789,1677500.0,1585250.0,1675500.0,1675500.0,228.0,2710250.0,1460000.0,1841915.0,2710250.0,1460000.0,1743255.5555555555,1970250.0,1565000.0,1668275.0,188.0888888888889,221.7,1635000.0,284.5199890136719,277.6400146484375,277.6400146484375,242.08721923828125,822525.0,285.4800109863281,254.67999267578125,271.3696014404297,285.0799865722656,254.67999267578125,272.8391133626302,284.5199890136719,270.1600036621094,278.8400054931641,1002072.2222222222,816605.0,282.0400085449219,2,03
482,2013-09-05,99.11000061035156,98.5999984741211,98.5999984741211,83.76954650878906,1722700.0,109.16999816894533,98.5999984741211,103.96469985961915,102.86000061035156,98.5999984741211,101.25288899739583,100.97000122070312,98.5999984741211,100.01900024414063,1487302.2222222222,840520.0,99.1999969482422,77.05999755859375,76.7300033569336,76.83999633789062,70.504638671875,17809700.0,77.27999877929688,66.87999725341797,73.47969993591309,77.27999877929688,71.41999816894531,75.43955518934462,77.27999877929688,74.95999908447266,76.04900131225585,25224991.111111112,25176210.0,76.93000030517578,134.35000610351562,131.8000030517578,132.1999969482422,132.1999969482422,11118600.0,143.42999267578125,114.68000030517578,131.34799995422364,137.5500030517578,116.73999786376952,128.1844448513455,137.5500030517578,131.8000030517578,134.91400146484375,8587293.333333334,9261510.0,134.14999389648438,84.12000274658203,84.05000305175781,84.08999633789062,77.01030731201172,1315100.0,84.52999877929688,84.05000305175781,84.36809989929199,84.43000030517578,84.05000305175781,84.31799960666233,84.31999969482422,84.05000305175781,84.23299865722656,1091084.4444444445,1037270.0,84.16999816894531,4327000.0,4101000.0,4130000.0,4130000.0,34.0,8984000.0,3224000.0,5558250.0,7117000.0,3224000.0,4237622.222222222,4859000.0,3451000.0,4157200.0,46.77777777777778,60.8,4182000.0,254.47999572753903,251.8000030517578,253.3999938964844,219.84933471679688,816275.0,257.67999267578125,216.16000366210935,241.76199981689453,257.67999267578125,233.1199951171875,247.89155612521702,254.47999572753903,242.1999969482422,249.0479995727539,831422.2222222222,774232.5,254.3600006103516,3,09
2188,2020-06-16,121.2699966430664,120.7300033569336,121.04000091552734,117.24817657470705,5252000.0,123.41000366210938,112.16000366210938,119.09439994812011,122.69000244140624,119.3499984741211,121.48555569118923,121.8499984741211,119.3499984741211,120.77000045776367,3659422.222222222,4840710.0,121.2300033569336,244.38999938964844,239.1000061035156,242.8500061035156,239.06773376464844,48890100.0,247.82000732421875,164.92999267578125,214.7536006164551,247.82000732421875,203.6300048828125,224.6888899061415,247.82000732421875,231.47000122070312,239.1529998779297,45265988.88888889,48853010.0,243.6199951171875,162.69000244140625,161.36000061035156,162.25,162.25,7964000.0,164.9600067138672,136.1199951171875,155.44980087280274,164.9600067138672,157.0399932861328,161.34222378200954,164.05999755859375,157.0399932861328,161.14300231933595,11643840.0,10948080.0,162.55999755859375,86.55999755859375,86.5199966430664,86.5199966430664,85.0831527709961,5306400.0,86.80000305175781,84.80000305175781,86.15130020141602,86.80000305175781,86.45999908447266,86.61777801513672,86.58000183105469,86.45999908447266,86.52699966430664,4057737.777777778,4355710.0,86.55000305175781,407.5,346.29998779296875,376.8999938964844,376.8999938964844,2260460.0,1350.0,104.9000015258789,388.11699920654297,606.5,270.3999938964844,398.6111117892795,510.0,270.3999938964844,333.3999969482422,1242800.0,1918253.0,375.2999877929688,62.09999847412109,58.43000030517578,60.18999862670898,56.61611557006836,13069300.0,82.83999633789062,29.479999542236328,53.97529993057251,71.93000030517578,38.18999862670898,52.00244437323676,71.93000030517578,54.52999877929688,60.691999435424805,10751568.888888888,13484370.0,57.369998931884766,1,06
1677,2018-06-05,101.97000122070312,101.72000122070312,101.83000183105467,94.67739868164062,4305500.0,104.76000213623048,100.33000183105467,102.30169990539551,103.1999969482422,100.33000183105467,101.7826666937934,103.1999969482422,100.69000244140624,101.81899871826172,3390142.222222222,4933040.0,101.41999816894533,175.1300048828125,174.07000732421875,174.83999633789062,169.1938934326172,24779300.0,175.2100067138672,150.1300048828125,165.4056005859375,175.1300048828125,154.0399932861328,164.98200005425346,175.1300048828125,166.8800048828125,170.26699829101562,37346673.333333336,29153190.0,175.86000061035156,123.2300033569336,122.27999877929688,122.8499984741211,122.8499984741211,6864200.0,129.50999450683594,121.97000122070312,125.62320007324219,129.47000122070312,121.97000122070312,124.83088904486762,123.81999969482422,122.11000061035156,122.8849998474121,6518326.666666667,6907580.0,122.91999816894533,83.29000091552734,83.20999908447266,83.25,78.7763442993164,16965800.0,83.80000305175781,83.08999633789062,83.41380012512207,83.63999938964844,83.08999633789062,83.28466712103949,83.63999938964844,83.1500015258789,83.3229995727539,2206902.222222222,3487340.0,83.22000122070312,559.0,537.5,540.0,540.0,324748.0,1509.0,426.0,752.89,1108.5,537.5,734.7555555555556,689.0,537.5,582.0,515398.7555555556,464113.2,508.5,165.9199981689453,162.47999572753906,164.27999877929688,149.81752014160156,3676500.0,179.0,123.91999816894533,149.23040054321288,179.0,134.39999389648438,158.08444519042968,179.0,160.1999969482422,167.79200134277343,5109181.666666667,5777387.5,164.67999267578125,1,06
2368,2021-03-04,115.2699966430664,114.41000366210938,114.58000183105467,111.68759155273438,12327900.0,121.5999984741211,114.0999984741211,119.16769989013672,120.05999755859376,114.0999984741211,117.85155537923177,116.7699966430664,114.0999984741211,115.72799987792969,6999451.111111111,12470010.0,114.41999816894533,312.0400085449219,300.1099853515625,304.1000061035156,300.4279479980469,139131600.0,338.19000244140625,266.9700012207031,306.6836996459961,338.19000244140625,300.1099853515625,321.94533284505206,333.989990234375,300.1099853515625,320.29099731445314,40873782.222222224,77975240.0,308.67999267578125,161.4600067138672,158.42999267578125,159.0399932861328,159.0399932861328,13870100.0,183.52999877929688,158.42999267578125,174.09949890136718,183.2100067138672,158.42999267578125,171.89333258734808,169.88999938964844,158.42999267578125,165.05199737548827,10301808.888888888,12812560.0,159.13999938964844,86.27999877929688,86.25,86.26000213623047,85.17737579345703,2566100.0,86.45999908447266,86.16999816894531,86.3699998474121,86.41000366210938,86.16999816894531,86.35111067030165,86.37000274658203,86.16999816894531,86.30699920654297,2955320.0,4147310.0,86.26000213623047,103.5,86.9000015258789,97.5,97.5,20496760.0,232.0,82.4000015258789,124.95300018310547,153.6999969482422,82.4000015258789,103.95111134847005,108.0,82.4000015258789,89.87000045776367,9599076.666666666,14005202.0,87.19999694824219,88.27999877929688,83.80999755859375,86.58999633789062,82.97840881347656,15984900.0,88.27999877929688,38.38999938964844,60.096400032043455,88.27999877929688,57.040000915527344,71.15377799140083,88.27999877929688,75.87999725341797,81.48700103759765,8059746.666666667,9492510.0,90.0,3,03
769,2014-10-24,105.81999969482422,105.5199966430664,105.58000183105467,91.7337417602539,678800.0,108.87999725341795,102.1999969482422,103.8583999633789,108.87999725341795,102.4499969482422,104.37000020345052,108.87999725341795,105.30999755859376,106.17699890136718,2161357.777777778,1584550.0,105.69000244140624,98.69000244140624,97.63999938964844,98.62000274658205,92.10076141357422,43157600.0,100.55999755859376,90.23999786376952,96.26899940490722,100.55999755859376,90.23999786376952,97.96488800048829,98.69000244140624,90.23999786376952,94.38899841308594,43826424.44444445,64975920.0,98.69000244140624,118.62999725341795,118.12000274658205,118.3499984741211,118.3499984741211,3610600.0,129.2100067138672,114.41999816894533,122.45309982299804,124.33000183105467,114.41999816894533,119.2022220187717,120.5,117.87999725341795,119.1,6205400.0,5599740.0,118.05999755859376,84.83000183105469,84.79000091552734,84.81999969482422,77.94866943359375,1171400.0,85.37000274658203,84.37999725341797,84.54989990234375,85.37000274658203,84.41000366210938,84.59199998643663,85.37000274658203,84.76000213623047,84.8489990234375,2322311.111111111,4181030.0,84.81999969482422,858000.0,745000.0,755500.0,755500.0,573.0,1407000.0,555500.0,713647.5,1407000.0,555500.0,719083.3333333334,1407000.0,722750.0,973875.0,499.64444444444445,777.6,734750.0,237.67999267578125,232.1199951171875,235.8000030517578,206.4781951904297,2658500.0,336.1600036621094,208.6000061035156,297.0236004638672,316.44000244140625,208.6000061035156,276.52444525824654,246.83999633789065,208.6000061035156,232.19199981689454,2754681.111111111,5073425.0,227.0800018310547,4,10
276,2012-11-08,108.79000091552734,108.1500015258789,108.7699966430664,91.18360137939452,514700.0,109.88999938964844,106.41999816894533,108.07349983215332,108.79000091552734,106.41999816894533,107.73888871934679,108.79000091552734,106.58999633789062,107.57900009155273,757488.8888888889,649400.0,108.77999877929688,64.5,63.15999984741211,63.15999984741211,57.3171501159668,58585800.0,70.58000183105469,61.540000915527344,66.39789985656738,70.58000183105469,63.15999984741211,67.836888800727,66.20999908447266,63.15999984741211,65.35899963378907,38415191.11111111,44335340.0,63.43000030517578,168.16000366210938,166.1199951171875,167.99000549316406,167.99000549316406,8829000.0,174.07000732421875,150.14999389648438,161.9395994567871,174.07000732421875,162.3000030517578,169.0937767876519,168.16000366210938,162.3000030517578,165.62799835205078,9954506.666666666,9394450.0,167.82000732421875,84.44000244140625,84.41999816894531,84.43000030517578,77.15242004394531,779500.0,84.55000305175781,84.33999633789062,84.43390022277832,84.5,84.3499984741211,84.42488911946614,84.44000244140625,84.3499984741211,84.38699951171876,891386.6666666666,855150.0,84.43000030517578,32100000.0,29700000.0,31720000.0,31720000.0,9.0,152500000.0,25040000.0,56398600.0,52400000.0,25040000.0,31343555.555555556,33420000.0,25940000.0,29795000.0,6.911111111111111,8.0,31700000.0,213.0800018310547,206.47999572753903,206.5200042724609,177.04730224609375,1622325.0,239.1999969482422,179.1999969482422,211.9863996887207,239.1999969482422,206.47999572753903,222.32533196343317,219.3999938964844,206.47999572753903,215.28399810791015,1027880.0,1113687.5,206.8000030517578,3,11
525,2013-11-05,101.98999786376952,101.66999816894533,101.76000213623048,86.71985626220703,656900.0,107.58999633789062,98.5999984741211,101.59369987487793,103.4000015258789,98.5999984741211,101.45399983723958,103.4000015258789,101.66999816894533,102.79799957275391,1051713.3333333333,672040.0,102.06999969482422,83.22000122070312,82.37000274658203,83.0199966430664,76.40380859375,27975600.0,83.48999786376953,69.1500015258789,76.8787995147705,83.48999786376953,75.93000030517578,79.71288859049479,83.48999786376953,81.55000305175781,82.80999984741212,30439520.0,30302020.0,83.0,126.86000061035156,126.0,126.55999755859376,126.55999755859376,4941200.0,137.5500030517578,114.68000030517578,127.5720004272461,134.83999633789062,121.8499984741211,128.10288950602214,131.44000244140625,126.0,128.76800079345702,9279560.0,7119380.0,127.1999969482422,84.4800033569336,84.44999694824219,84.4800033569336,77.40141296386719,1523800.0,84.5199966430664,84.05000305175781,84.34500015258789,84.5199966430664,84.05000305175781,84.3760006374783,84.5199966430664,84.44999694824219,84.48300094604492,1224488.888888889,1115390.0,84.5,2420000.0,2325000.0,2342000.0,2342000.0,96.0,8984000.0,2325000.0,4162350.0,4750000.0,2325000.0,3209666.6666666665,2740000.0,2325000.0,2503800.0,81.08888888888889,69.9,2272000.0,284.1199951171875,278.32000732421875,279.239990234375,242.7056579589844,1640525.0,295.0400085449219,223.9600067138672,256.4027996826172,295.0400085449219,249.5200042724609,270.09244350857205,290.0,269.5199890136719,283.19199829101564,1197427.2222222222,1727062.5,273.1600036621094,1,11
806,2014-12-17,107.1999969482422,106.38999938964844,106.41999816894533,92.78043365478516,2086100.0,108.87999725341795,102.4499969482422,104.69610000610352,108.87999725341795,104.4499969482422,105.57355516221789,107.27999877929688,104.93000030517578,106.10399932861328,2115860.0,4123050.0,105.81999969482422,102.08999633789062,99.91999816894533,101.8000030517578,95.07052612304688,79715300.0,106.25,90.23999786376952,99.45999977111816,106.25,90.23999786376952,101.36111111111111,105.77999877929688,99.91999816894533,103.47900009155273,37534160.0,46717970.0,104.25,115.4800033569336,113.58000183105467,114.2699966430664,114.2699966430664,9097300.0,126.80999755859376,109.66999816894533,118.51160003662109,120.5,109.66999816894533,115.33822275797526,118.98999786376952,113.58000183105467,116.33000106811524,7275740.0,6694200.0,115.1500015258789,84.72000122070312,84.51000213623047,84.56999969482422,77.77214813232422,966900.0,85.37000274658203,84.37999725341797,84.61109985351563,85.06999969482422,84.48999786376953,84.70022193060981,84.72000122070312,84.48999786376953,84.6,2468920.0,859240.0,84.5199966430664,807000.0,615750.0,621500.0,621500.0,908.0,1407000.0,440500.0,673290.0,1407000.0,440500.0,653955.5555555555,807000.0,440500.0,603725.0,585.9555555555555,860.5,584750.0,192.8000030517578,175.55999755859375,189.75999450683597,166.16326904296875,4873450.0,316.44000244140625,168.16000366210938,259.931600189209,251.9600067138672,168.16000366210938,221.91555447048611,202.0399932861328,168.16000366210938,182.3959976196289,3014752.222222222,3245110.0,190.6000061035156,2,12
2350,2021-02-05,118.18000030517578,117.83000183105467,117.83000183105467,114.7861099243164,5498000.0,122.22000122070312,117.56999969482422,120.09799995422364,120.2699966430664,117.56999969482422,119.11666683620876,119.33999633789062,117.83000183105467,118.56100082397461,4680657.777777778,4779600.0,117.87999725341795,332.3999938964844,329.5299987792969,331.3599853515625,327.3587646484375,22732000.0,332.3999938964844,260.1099853515625,297.30140014648435,332.3999938964844,298.0899963378906,314.0777784559462,332.3999938964844,312.760009765625,325.6720031738281,29713255.555555556,35742220.0,333.5799865722656,170.17999267578125,168.6699981689453,169.80999755859375,169.80999755859375,6538500.0,185.00999450683597,166.02999877929688,176.18929962158202,183.2100067138672,167.33999633789062,174.63888854980468,175.25999450683594,167.33999633789062,172.8029998779297,9250108.888888888,8156450.0,171.52000427246094,86.37999725341797,86.36000061035156,86.37999725341797,85.27409362792969,1495900.0,86.5199966430664,86.30999755859375,86.3962998199463,86.41999816894531,86.31999969482422,86.36844465467665,86.41000366210938,86.3499984741211,86.37799987792968,2521008.888888889,2458200.0,86.37000274658203,103.9000015258789,100.3000030517578,100.5,100.5,6571710.0,232.0,100.0,144.73700035095214,153.6999969482422,100.0,111.65111100938586,153.6999969482422,100.3000030517578,117.06999893188477,6462492.666666667,10168152.0,99.8000030517578,71.19999694824219,69.66999816894531,70.01000213623047,67.08995819091797,4184800.0,72.47000122070312,38.38999938964844,53.84340007781982,72.47000122070312,53.27999877929688,63.45933346218533,71.19999694824219,63.93000030517578,67.53300018310547,8473977.777777778,6364560.0,74.51000213623047,4,02
1437,2017-06-21,107.73999786376952,107.54000091552734,107.66999816894533,98.18511199951172,1159800.0,108.16999816894533,103.69000244140624,105.93429969787597,108.16999816894533,105.41000366210938,106.80888892279731,108.16999816894533,107.11000061035156,107.47699966430665,2050804.4444444445,1920590.0,107.7699966430664,140.80999755859375,139.58999633789062,140.74000549316406,135.3944091796875,35743400.0,143.89999389648438,123.8499984741211,133.84439933776855,143.89999389648438,131.30999755859375,138.60111050075955,143.89999389648438,137.47000122070312,140.3729995727539,30791877.777777776,57047950.0,140.6999969482422,118.66000366210938,118.1500015258789,118.5199966430664,118.5199966430664,4723700.0,123.30999755859376,113.54000091552734,118.67219963073731,123.30999755859376,115.55999755859376,119.64666561550564,122.08000183105467,118.06999969482422,119.81999969482422,7971335.555555556,7442380.0,118.91999816894533,84.51000213623047,84.45999908447266,84.48999786376953,78.97473907470703,1073600.0,84.69999694824219,84.2300033569336,84.49829978942871,84.69999694824219,84.38999938964844,84.53333282470703,84.5999984741211,84.44999694824219,84.48399963378907,874222.2222222222,975890.0,84.5,2002.0,1910.0,1960.0,1960.0,154586.0,5446.0,1874.0,3299.76,4028.0,1874.0,2496.4444444444443,2316.0,1874.0,2049.4,154802.6888888889,188609.9,1926.0,125.68000030517578,119.5999984741211,120.68000030517578,109.39435577392578,10028825.0,164.27999877929688,119.5999984741211,144.7980007171631,146.9600067138672,119.5999984741211,136.28177880181207,134.72000122070312,119.5999984741211,127.99200057983398,4888687.777777778,6549407.5,120.83999633789062,2,06
